r,x
2.801000,0.642984648339878
2.801000,0.642984648339879
2.801000,0.642984648339878
2.801000,0.642984648339879
2.801000,0.642984648339878
2.801000,0.642984648339879
2.801000,0.642984648339878
2.801000,0.642984648339879
2.801000,0.642984648339878
2.801000,0.642984648339879
2.801000,0.642984648339878
2.801000,0.642984648339879
2.801000,0.642984648339878
2.801000,0.642984648339879
2.801000,0.642984648339878
2.801000,0.642984648339879
2.801000,0.642984648339878
2.801000,0.642984648339879
2.801000,0.642984648339878
2.801000,0.642984648339879
2.801000,0.642984648339878
2.801000,0.642984648339879
2.801000,0.642984648339878
2.801000,0.642984648339879
2.801000,0.642984648339878
2.801000,0.642984648339879
2.801000,0.642984648339878
2.801000,0.642984648339879
2.801000,0.642984648339878
2.801000,0.642984648339879
2.801000,0.642984648339878
2.801000,0.642984648339879
2.801000,0.642984648339878
2.801000,0.642984648339879
2.801000,0.642984648339878
2.801000,0.642984648339879
2.801000,0.642984648339878
2.801000,0.642984648339879
2.801000,0.642984648339878
2.801000,0.642984648339879
2.801000,0.642984648339878
2.801000,0.642984648339879
2.801000,0.642984648339878
2.801000,0.642984648339879
2.801000,0.642984648339878
2.801000,0.642984648339879
2.801000,0.642984648339878
2.801000,0.642984648339879
2.801000,0.642984648339878
2.801000,0.642984648339879
2.801000,0.642984648339878
2.801000,0.642984648339879
2.801000,0.642984648339878
2.801000,0.642984648339879
2.801000,0.642984648339878
2.801000,0.642984648339879
2.801000,0.642984648339878
2.801000,0.642984648339879
2.801000,0.642984648339878
2.801000,0.642984648339879
2.801000,0.642984648339878
2.801000,0.642984648339879
2.801000,0.642984648339878
2.801000,0.642984648339879
2.801000,0.642984648339878
2.801000,0.642984648339879
2.801000,0.642984648339878
2.801000,0.642984648339879
2.801000,0.642984648339878
2.801000,0.642984648339879
2.801000,0.642984648339878
2.801000,0.642984648339879
2.801000,0.642984648339878
2.801000,0.642984648339879
2.801000,0.642984648339878
2.801000,0.642984648339879
2.801000,0.642984648339878
2.801000,0.642984648339879
2.801000,0.642984648339878
2.801000,0.642984648339879
2.801000,0.642984648339878
2.801000,0.642984648339879
2.801000,0.642984648339878
2.801000,0.642984648339879
2.801000,0.642984648339878
2.801000,0.642984648339879
2.801000,0.642984648339878
2.801000,0.642984648339879
2.801000,0.642984648339878
2.801000,0.642984648339879
2.801000,0.642984648339878
2.801000,0.642984648339879
2.801000,0.642984648339878
2.801000,0.642984648339879
2.801000,0.642984648339878
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.802000,0.643112062812277
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.803000,0.643239386371745
2.803000,0.643239386371744
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.804000,0.643366619115549
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
2.805000,0.643493761140820
